"party","counter_party","notional","party_notional","cp_share_pct","party_market_share_pct"
"Jane Street","UNICREDIT",91655460,65283544793,0.1404,4.17
"Jane Street","AT Global Markets",87147500,65283544793,0.13,4.17
"Jane Street","Danske Bank",82144373,65283544793,0.13,4.17
"Jane Street","DRW Chicago",77507287,65283544793,0.12,4.17
"Jane Street","Northern Trust",72224170,65283544793,0.1106,4.17
"Jane Street","SVLS Research",55743059,65283544793,0.085,4.17
"Jane Street","Nordea EB",52044857,65283544793,0.08,4.17
"Jane Street","SmartMoney",51436461,65283544793,0.079,4.17
"Jane Street","Equiti Capital",50363124,65283544793,0.077,4.17
"Jane Street","GTS Securities",41317068,65283544793,0.063,4.17
"Jane Street","SBI",38910515,65283544793,0.06,4.17
"Jane Street","Valutrades - NatWest PB",35562229,65283544793,0.055,4.17
"Jane Street","Swissquote",33475942,65283544793,0.051,4.17
"Jane Street","MN Fund",31923692,65283544793,0.049,4.17
"Jane Street","Makor Securities LLP",18297349,65283544793,0.028,4.17
"Jane Street","Zurich Cantonal Bank",16911947,65283544793,0.026,4.17
"Jane Street","FXCM",16548163,65283544793,0.025,4.17
"Jane Street","Savile Global Markets",16318581,65283544793,0.025,4.17
"Jane Street","GMO Click",14563200,65283544793,0.022,4.17
"Jane Street","Rakuten Securities",13615777,65283544793,0.0209,4.17
"Jane Street","BNY Mellon New York",9828869,65283544793,0.015,4.17
"Jane Street","Raiffeisen Bank International",6151346,65283544793,0.0094,4.17
"Jane Street","ABN POP",5656042,65283544793,0.0087,4.17
"Jane Street","J. Safra Sarasin Bank",4315073,65283544793,0.0066,4.17
"Jane Street","Bluecrest Capital Management - JPPB",3994069,65283544793,0.0061,4.17
"Jane Street","Sumitomo Mitsui Banking Corporation",3858520,65283544793,0.0059,4.17
"Jane Street","KGI Securities",3142253,65283544793,0.0048,4.17
"Jane Street","Gaitame",2230110,65283544793,0.0034,4.17
"Jane Street","Pepperstone",1920720,65283544793,0.0029,4.17
"Jane Street","Monex",747146,65283544793,0.0011,4.17
"Jane Street","Renaissance Technologies",687148,65283544793,0.0011,4.17
"Jane Street","Saxo Bank",667720,65283544793,0.001,4.17
"Jane Street","Crabel Capital Management",440276,65283544793,0.0007,4.17
"Jane Street","YJFX",305989,65283544793,0.0005,4.17
"Jane Street","Argamon Markets - RBPB",109946,65283544793,0.0002,4.17
"JP Morgan","Jump Trading",10980828466,20538853122,53.46,1.31
"JP Morgan","Hudson River Trading",3374921822,20538853122,16.43,1.31
"JP Morgan","Citadel",1618604271,20538853122,7.88,1.31
"JP Morgan","Jane Street",1591323305,20538853122,7.75,1.31
"JP Morgan","Flow Traders BV",407969624,20538853122,1.99,1.31
"JP Morgan","Gain Global Markets",318834651,20538853122,1.55,1.31
"JP Morgan","Commerzbank",297941424,20538853122,1.45,1.31
"JP Morgan","LMAX Broker 2",280269781,20538853122,1.36,1.31
"JP Morgan","UBS",254513199,20538853122,1.24,1.31
"JP Morgan","Barclays EB",155345057,20538853122,0.76,1.31
"JP Morgan","Société Générale",153896835,20538853122,0.75,1.31
"JP Morgan","Credit Agricole",129588821,20538853122,0.6309,1.31
"JP Morgan","TD Securities",123776114,20538853122,0.6026,1.31
"JP Morgan","Goldman Sachs",120639426,20538853122,0.59,1.31
"JP Morgan","XTX Markets",118011318,20538853122,0.57,1.31
"JP Morgan","HSBC London",115594401,20538853122,0.56,1.31
"JP Morgan","Virtu",53469739,20538853122,0.2603,1.31
"JP Morgan","Standard Chartered Bank",52316870,20538853122,0.25,1.31
"JP Morgan","TFS Derivatives - RBPB",46309167,20538853122,0.23,1.31
"JP Morgan","State Street Bank",43791203,20538853122,0.21,1.31
"JP Morgan","MN Fund",39049573,20538853122,0.1901,1.31
"JP Morgan","Britannia Global Markets",26659091,20538853122,0.13,1.31
"JP Morgan","Macquarie Bank",26299967,20538853122,0.13,1.31
"JP Morgan","LMAX Broker",23862388,20538853122,0.12,1.31
"JP Morgan","SBI",22276769,20538853122,0.1085,1.31
"JP Morgan","ANZ",21464734,20538853122,0.1045,1.31
"JP Morgan","NatWest Markets",18572082,20538853122,0.0904,1.31
"JP Morgan","MFP Trading",14022929,20538853122,0.068,1.31
"JP Morgan","HRP PoP",12972515,20538853122,0.063,1.31
"JP Morgan","AT Global Markets",12461834,20538853122,0.0607,1.31
"JP Morgan","DBS Singapore",11622897,20538853122,0.057,1.31
"JP Morgan","Morgan Stanley",10215421,20538853122,0.05,1.31
"JP Morgan","Solid Trading",9349550,20538853122,0.046,1.31
"JP Morgan","Tower Research",7998040,20538853122,0.039,1.31
"JP Morgan","Nomura",6751601,20538853122,0.033,1.31
"JP Morgan","Equiti Capital",6283904,20538853122,0.0306,1.31
"JP Morgan","SEB",5413211,20538853122,0.026,1.31
"JP Morgan","BAML",4825954,20538853122,0.024,1.31
"JP Morgan","BNP Paribas",4693697,20538853122,0.023,1.31
"JP Morgan","Royal Bank of Canada London",3205121,20538853122,0.016,1.31
"JP Morgan","Citibank",2768466,20538853122,0.014,1.31
"JP Morgan","Nordea EB",2047551,20538853122,0.01,1.31
"JP Morgan","Wells Fargo",1641250,20538853122,0.008,1.31
"JP Morgan","SVLS Research",1624234,20538853122,0.0079,1.31
"JP Morgan","Sharada",1550843,20538853122,0.0076,1.31
"JP Morgan","Swissquote",1362650,20538853122,0.0066,1.31
"JP Morgan","Royal Bank of Canada Toronto",897957,20538853122,0.0044,1.31
"JP Morgan","Alpfin - RBPB",504805,20538853122,0.0025,1.31
"JP Morgan","J. Safra Sarasin Bank",262138,20538853122,0.0013,1.31
"JP Morgan","National Australia Bank Melbourne",246456,20538853122,0.0012,1.31
"Jump Trading","Henning Carey",23069255433,"2.15093E+11",10.73,13.75
"Jump Trading","White Oak",21774712177,"2.15093E+11",10.12,13.75
"Jump Trading","Barclays EB",15063818617,"2.15093E+11",7,13.75
"Jump Trading","JP Morgan",10980828466,"2.15093E+11",5.11,13.75
"Jump Trading","HRP PoP",8351350010,"2.15093E+11",3.88,13.75
"Jump Trading","HSBC London",8007875290,"2.15093E+11",3.72,13.75
"Jump Trading","Squarepoint Capital",7904622052,"2.15093E+11",3.68,13.75
"Jump Trading","Hudson River Trading",7799809593,"2.15093E+11",3.63,13.75
"Jump Trading","Goldman Sachs",7485215997,"2.15093E+11",3.48,13.75
"Jump Trading","Jane Street",7038564830,"2.15093E+11",3.27,13.75
"Jump Trading","UBS",5930354254,"2.15093E+11",2.76,13.75
"Jump Trading","Rakuten Securities",4659729699,"2.15093E+11",2.17,13.75
"Jump Trading","Nomura",4621419534,"2.15093E+11",2.15,13.75
"Jump Trading","Citadel",4465242537,"2.15093E+11",2.08,13.75
"Jump Trading","Citibank",4282023965,"2.15093E+11",1.99,13.75
"Jump Trading","Standard Chartered Bank",4179800768,"2.15093E+11",1.94,13.75
"Jump Trading","Credit Agricole",3655605323,"2.15093E+11",1.7,13.75
"Jump Trading","BNP Paribas",3590125592,"2.15093E+11",1.67,13.75
"Jump Trading","Société Générale",3471392740,"2.15093E+11",1.61,13.75
"Jump Trading","XTX Markets",3372861323,"2.15093E+11",1.57,13.75
"Jump Trading","Morgan Stanley",3125188050,"2.15093E+11",1.45,13.75
"Jump Trading","Royal Bank of Canada London",3027675541,"2.15093E+11",1.41,13.75
"Jump Trading","Virtu",2789919713,"2.15093E+11",1.3,13.75
"Jump Trading","TD Securities",2648240640,"2.15093E+11",1.23,13.75
"Jump Trading","Solid Trading",2386978484,"2.15093E+11",1.11,13.75
"Jump Trading","Wells Fargo",2312957234,"2.15093E+11",1.08,13.75
"Jump Trading","Tower Research",2311590482,"2.15093E+11",1.07,13.75
"Jump Trading","LMAX Broker",2152943770,"2.15093E+11",1,13.75
"Jump Trading","SBI",2014082612,"2.15093E+11",0.94,13.75
"Jump Trading","Flow Traders BV",1949328133,"2.15093E+11",0.9063,13.75
"Jump Trading","Edgewater Markets",1706383777,"2.15093E+11",0.79,13.75
"Jump Trading","Jump Trading",1704782561,"2.15093E+11",0.79,13.75
"Jump Trading","Bank of Montreal",1667656153,"2.15093E+11",0.78,13.75
"Jump Trading","GMO Click",1628373857,"2.15093E+11",0.76,13.75
"Jump Trading","Macquarie Bank",1376263611,"2.15093E+11",0.64,13.75
"Jump Trading","Royal Bank of Canada Toronto",1306820411,"2.15093E+11",0.6076,13.75
"Jump Trading","Alpfin - RBPB",1221512266,"2.15093E+11",0.57,13.75
"Jump Trading","TFS Derivatives - RBPB",1182288358,"2.15093E+11",0.55,13.75
"Jump Trading","BAML",1112800254,"2.15093E+11",0.52,13.75
"Jump Trading","Sumitomo Mitsui Banking Corporation",1067506733,"2.15093E+11",0.5,13.75
"Jump Trading","Gain Global Markets",1062253532,"2.15093E+11",0.49,13.75
"Jump Trading","Commerzbank",1052266677,"2.15093E+11",0.49,13.75
"Jump Trading","LMAX Broker 2",716769857,"2.15093E+11",0.33,13.75
"Jump Trading","Sharada",710782275,"2.15093E+11",0.3305,13.75
"Jump Trading","SEB",704108636,"2.15093E+11",0.33,13.75
"Jump Trading","MFP Trading",676364076,"2.15093E+11",0.31,13.75
"Jump Trading","Gelber Group",621420634,"2.15093E+11",0.29,13.75
"Jump Trading","AMA Capital",613849982,"2.15093E+11",0.29,13.75
"Jump Trading","SVLS Research",576816847,"2.15093E+11",0.27,13.75
"Jump Trading","ANZ",571764574,"2.15093E+11",0.27,13.75
"Jump Trading","DBS Singapore",563716184,"2.15093E+11",0.26,13.75
"Jump Trading","Britannia Global Markets",556432290,"2.15093E+11",0.26,13.75
"Jump Trading","Gaitame",524303167,"2.15093E+11",0.24,13.75
"Jump Trading","Monex",502062658,"2.15093E+11",0.23,13.75
"Jump Trading","Northern Trust",494933387,"2.15093E+11",0.2301,13.75
"Jump Trading","Stratos Markets Ltd",494161993,"2.15093E+11",0.23,13.75
"Jump Trading","Hirose",469793141,"2.15093E+11",0.22,13.75
"Jump Trading","DRW Chicago",461253128,"2.15093E+11",0.21,13.75
"Jump Trading","Velocity Trade",457566871,"2.15093E+11",0.21,13.75
"Jump Trading","Rabo Bank",392292984,"2.15093E+11",0.18,13.75
"Jump Trading","UNICREDIT",389606434,"2.15093E+11",0.18,13.75
"Jump Trading","Qube-RT",316106006,"2.15093E+11",0.15,13.75
"Jump Trading","AT Global Markets",302257034,"2.15093E+11",0.1405,13.75
"Jump Trading","Verition - HSBC PB",266108789,"2.15093E+11",0.12,13.75
"Jump Trading","MN Fund",253832167,"2.15093E+11",0.12,13.75
"Jump Trading","YJFX",227010603,"2.15093E+11",0.1055,13.75
"Jump Trading","State Street Bank",214319006,"2.15093E+11",0.1,13.75
"Jump Trading","Danske Bank",212898274,"2.15093E+11",0.099,13.75
"Jump Trading","Equiti Capital",212973309,"2.15093E+11",0.099,13.75
"Jump Trading","Swissquote",200790361,"2.15093E+11",0.093,13.75
"Jump Trading","NatWest Markets",168872405,"2.15093E+11",0.079,13.75
